sdss_dr7objid,sdss_dr8objid,RA,DEC,z,z_phot,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,probPSF,sdss_u_mag,sdss_u_err,sdss_g_mag,sdss_g_err,sdss_r_mag,sdss_r_err,sdss_i_mag,sdss_i_err,sdss_z_mag,sdss_z_err
587725040099786936,1237650761324691637,198.0217,-2.79037,0.1138597,0.123496,2.746343,3.670278,3.60365,3.370879,3.732402,4.431496,4.011638,4.095817,3.835697,4.182994,0,20.51635,0.04532027,19.24573,0.009063135,18.57264,0.007946288,18.07261,0.006451041,17.96661,0.024793
587725040099786936,1237650761324691637,198.0217,-2.79037,0.113877,0.123496,2.746343,3.670278,3.60365,3.370879,3.732402,4.431496,4.011638,4.095817,3.835697,4.182994,0,20.51635,0.04532027,19.24573,0.009063135,18.57264,0.007946288,18.07261,0.006451041,17.96661,0.024793
588848901514985718,1237648722833047790,161.1191,1.083045,0.1187741,0.144351,5.257486,5.561163,5.565868,5.429488,5.61742,4.737621,5.487345,5.775263,5.493085,5.536283,0,20.28588,0.04214169,19.2098,0.008897407,18.39164,0.006634446,17.96794,0.006856386,17.66681,0.01673977
587725040627548300,1237650761852452985,177.1673,-2.276998,0.08479486,0.076158,9.12456,7.826417,7.40444,6.898965,5.717428,9.710396,8.58749,9.100628,8.596664,7.470726,0,20.55188,0.04746668,18.75001,0.007074044,17.81791,0.004903119,17.33981,0.003925866,17.00579,0.01195666
587725040632987772,1237650761857892454,189.6245,-2.471932,0.08337043,0.086021,6.993151,6.439918,5.95816,6.061359,5.42147,6.826419,7.18976,6.470448,6.637713,7.899045,0,20.77052,0.06622943,19.27873,0.008416033,18.60222,0.006889301,18.19438,0.006938739,17.97779,0.02709332
587725040633053340,1237650761857958013,189.7275,-2.292202,0.1121835,0.081357,5.163851,6.071797,5.660842,5.53061,5.254511,8.300323,6.074991,6.127038,5.770003,4.397415,0,21.58909,0.1151019,19.86753,0.02091419,18.92019,0.01904576,18.39342,0.01561207,18.00535,0.0283454
588848901518852113,1237648722836914315,169.8147,1.238675,0.1732744,0.19035,1.832591,2.505591,3.24977,3.54541,6.408631,3.25894,4.598341,4.890789,4.927224,5.092142,0,20.07144,0.03587123,19.06755,0.02001343,18.3821,0.0178324,17.88662,0.01418586,17.67834,0.01857735
587725040635609205,1237650761860513912,195.5491,-2.451205,0.07847168,0.08533,27.93305,6.185102,5.558968,5.258062,5.050405,9.070229,7.091309,6.95598,6.709422,6.233727,0,21.18099,0.0904417,19.33011,0.01040108,18.35263,0.006130088,17.80627,0.006429947,17.39399,0.01632822
588848901518852113,1237648722836914315,169.8147,1.238675,0.1733614,0.19035,1.832591,2.505591,3.24977,3.54541,6.408631,3.25894,4.598341,4.890789,4.927224,5.092142,0,20.07144,0.03587123,19.06755,0.02001343,18.3821,0.0178324,17.88662,0.01418586,17.67834,0.01857735
588848901519179802,1237648722837242069,170.6606,1.059819,0.07564896,0.130137,4.84205,5.51543,5.702209,5.590643,5.849584,3.951684,6.687682,6.807826,6.839481,7.142637,0,20.09513,0.03635272,18.73253,0.005653653,17.86654,0.004202459,17.37839,0.004671244,17.03279,0.01048247
588848901521014921,1237648722839076980,174.8078,1.233471,0.09081487,0.05739,2.753779,3.212783,3.208194,3.163049,3.403326,3.117132,3.494235,3.586308,3.473265,3.99133,0,21.25247,0.08747751,19.38516,0.009997383,18.5001,0.007102725,18.06871,0.007238905,17.74651,0.01730512
588848901521342673,1237648722839404750,175.6255,1.242442,0.1582435,0.114165,6.712263,5.446925,5.033402,4.617083,4.854381,7.491581,5.92325,5.631561,5.146796,5.103662,0,20.74791,0.05873585,19.17163,0.008722785,18.23748,0.006002015,17.79227,0.006029515,17.45777,0.01385074
588848901529862287,1237648722847924430,195.0416,1.155459,0.1271609,0.144267,6.137168,6.446116,6.404255,6.237561,5.893859,5.320342,6.125236,6.300566,6.446957,5.826302,0,20.90179,0.06029846,19.44968,0.01084374,18.56644,0.007545726,18.10697,0.007371403,17.81296,0.01761103
588848901530910744,1237648722848972824,197.4132,1.142245,0.07873167,0.121294,5.777185,6.555582,6.681424,6.34237,6.606835,6.34585,7.803496,8.086514,7.876091,7.924887,0,19.12684,0.01938275,17.99719,0.003946153,17.35475,0.003570788,16.89349,0.003148199,16.65458,0.007085821
587725041704173679,1237650762929078368,183.7654,-1.536277,0.1081292,0.176538,7.414502,5.988866,5.857533,5.557446,5.9046,7.026858,6.717659,6.765298,6.379822,6.613276,0,20.01011,0.03975002,19.14486,0.009147453,18.47828,0.00748387,18.08618,0.0074142,17.83352,0.01937674
587724197202886800,1237649918427791469,12.4139,13.68527,0.1331681,0.147836,9.311829,9.517289,9.766019,9.165054,9.457705,8.03125,8.368155,9.104755,9.349887,8.549901,0,21.26423,0.07511488,19.8804,0.02573447,18.92252,0.02059464,18.32532,0.0174435,17.94002,0.02504211
587725041709875370,1237650762934780136,196.8224,-1.467363,0.08007596,0.067735,5.762434,5.748361,4.660079,4.538109,3.962446,5.483123,6.344376,5.853404,5.742839,5.480048,0,20.93877,0.07864305,19.14347,0.008503444,18.18349,0.006285427,17.76458,0.006581426,17.39028,0.0150605
587725074457886911,1237650795682791609,145.3648,-0.3427611,0.1486831,0.071821,3.29531,12.64331,15.39558,13.23492,10.44795,27.88829,10.31682,13.01044,12.27436,9.617785,0,21.69554,0.1738112,19.95197,0.02854635,18.98552,0.03634024,18.53957,0.03700707,18.22101,0.03695443
587724197204394153,1237649918429298854,16.07733,13.54488,0.05719414,0.068132,4.330525,4.180224,3.945154,3.80555,4.051001,5.203695,5.090174,5.008663,4.963212,4.944535,0,20.16511,0.03770206,18.17703,0.005097838,17.24584,0.003428759,16.81227,0.002791195,16.43705,0.006919974
587725074458280091,1237650795683184841,146.3297,-0.3062263,0.03645882,0.088711,9.118644,9.20017,9.342803,9.276813,9.280669,9.768194,8.336243,8.624238,9.082174,7.34199,0,21.69113,0.1272362,20.22029,0.01867095,19.537,0.01396144,19.15231,0.01412426,18.92094,0.04587385
587725074458280091,1237650795683184841,146.3297,-0.3062263,0.03645184,0.088711,9.118644,9.20017,9.342803,9.276813,9.280669,9.768194,8.336243,8.624238,9.082174,7.34199,0,21.69113,0.1272362,20.22029,0.01867095,19.537,0.01396144,19.15231,0.01412426,18.92094,0.04587385
587724197207212176,1237649918432116906,22.65732,13.21444,0.07216541,0.143418,4.241704,5.827376,30.77709,5.816695,5.783789,0.4555733,55.36433,51.35003,47.70884,5.579117,0,21.22658,0.1119504,19.40307,0.04503171,18.35507,0.03273251,17.67664,0.02691354,17.2428,0.01909679
587724197207212176,1237649918432116906,22.65732,13.21444,0.07217443,0.143418,4.241704,5.827376,30.77709,5.816695,5.783789,0.4555733,55.36433,51.35003,47.70884,5.579117,0,21.22658,0.1119504,19.40307,0.04503171,18.35507,0.03273251,17.67664,0.02691354,17.2428,0.01909679
587724197207867545,1237649918432772244,24.13737,13.01995,0.1188535,0.087674,5.462071,4.491064,3.965371,3.688266,4.364978,5.55815,5.241339,5.194991,4.841563,4.907418,0,21.23706,0.08769252,19.51373,0.0118227,18.63163,0.008193484,18.16241,0.00785189,17.81999,0.01910745
587725074992660700,1237650796217565387,140.5387,0.171267,0.1421672,0.123196,5.606264,5.278926,4.993847,4.663745,5.057972,4.622025,5.104762,5.548798,5.087284,4.876976,0,21.34585,0.09384519,19.68999,0.01074746,18.69228,0.00707728,18.12243,0.007218895,17.75662,0.01898524
587724197208719557,1237649918433624288,26.14572,12.8163,0.1225852,0.103904,18.01585,6.981795,6.780102,6.469324,6.187493,5.157651,6.644724,6.74416,6.550637,5.753739,0,21.39219,0.1005492,19.7446,0.01308038,18.71116,0.008637085,18.2279,0.008170485,17.9128,0.02012084
587724197739692219,1237649918964596902,12.28513,14.07898,0.1064661,0.136979,3.891871,3.701975,3.523307,3.408399,3.199224,3.153273,3.88365,3.842233,3.622813,3.485949,0,20.72,0.06507492,19.4571,0.01121305,18.72799,0.008726412,18.19759,0.007549991,17.9237,0.01943179
587724197739692219,1237649918964596902,12.28513,14.07898,0.10649,0.136979,3.891871,3.701975,3.523307,3.408399,3.199224,3.153273,3.88365,3.842233,3.622813,3.485949,0,20.72,0.06507492,19.4571,0.01121305,18.72799,0.008726412,18.19759,0.007549991,17.9237,0.01943179
587725074994954362,1237650796219859103,145.7658,0.1353578,0.1232731,0.165524,3.765244,3.692782,3.471322,3.473461,3.537751,3.819722,4.24478,4.223745,3.916218,3.535671,0,21.51633,0.1096365,19.91839,0.01603828,18.93756,0.01133599,18.40824,0.01240375,18.09772,0.02667543
587724197739692219,1237649918964596902,12.28513,14.07898,0.1065177,0.136979,3.891871,3.701975,3.523307,3.408399,3.199224,3.153273,3.88365,3.842233,3.622813,3.485949,0,20.72,0.06507492,19.4571,0.01121305,18.72799,0.008726412,18.19759,0.007549991,17.9237,0.01943179
587725074994954362,1237650796219859103,145.7658,0.1353578,0.123279,0.165524,3.765244,3.692782,3.471322,3.473461,3.537751,3.819722,4.24478,4.223745,3.916218,3.535671,0,21.51633,0.1096365,19.91839,0.01603828,18.93756,0.01133599,18.40824,0.01240375,18.09772,0.02667543
587725074995806442,1237650796220711125,147.7879,0.009863344,0.1327755,0.086837,11.53872,4.64101,4.34213,4.180413,4.012263,5.963545,4.942915,4.860379,4.763904,4.754984,0,21.00696,0.07257389,19.19875,0.009022286,18.29861,0.006381048,17.79195,0.005775863,17.47476,0.0152938
587724197740609703,1237649918965514406,14.50715,13.96783,0.06091703,0.071443,3.84134,5.328864,5.113398,4.731866,4.237099,5.326743,6.909943,6.855494,7.130524,7.053962,0,21.05886,0.07275669,19.23378,0.008912286,18.30465,0.005452973,17.8581,0.006020995,17.50774,0.01147877
587724197741396037,1237649918966300723,16.35878,14.02301,0.124191,0.106256,4.453063,4.934211,4.731709,4.27041,4.245043,3.593812,4.980276,4.814044,4.825947,4.049694,0,21.82415,0.1708957,19.93281,0.01599275,18.84164,0.009588406,18.23498,0.007947668,17.81618,0.01553817
587724197741396037,1237649918966300723,16.35878,14.02301,0.1242367,0.106256,4.453063,4.934211,4.731709,4.27041,4.245043,3.593812,4.980276,4.814044,4.825947,4.049694,0,21.82415,0.1708957,19.93281,0.01599275,18.84164,0.009588406,18.23498,0.007947668,17.81618,0.01553817
587724197743034478,1237649918967939247,20.22644,13.7654,0.1273809,0.053059,4.591597,4.002663,3.850565,3.709379,3.738445,4.736151,4.690094,4.335925,4.318124,4.81727,0,20.40496,0.05131233,18.60188,0.005750878,17.77625,0.00406019,17.34532,0.004345351,17.02632,0.008439575
587724197745197206,1237649918970101962,25.28838,13.37026,0.1203921,0.120925,4.024165,4.131273,4.079062,3.795945,3.621038,3.576378,4.736125,4.814631,4.831803,4.171457,0,21.38391,0.1128454,19.64518,0.01292397,18.74394,0.009010061,18.28724,0.008275797,17.94926,0.0205594
587724197745787000,1237649918970691697,26.66201,13.18596,0.1601366,0.188226,7.510555,7.989636,6.946998,6.739202,6.141202,8.563271,7.636851,7.246647,6.904974,5.827404,0,21.53397,0.1312692,20.03217,0.01810823,18.92117,0.01039922,18.44696,0.007905881,18.11664,0.02372145
587725075530514645,1237650796755419372,142.8927,0.5078451,0.07317096,0.081291,8.750273,8.230964,8.023331,7.888781,7.606427,8.807429,8.324891,8.389971,8.280398,7.644725,0,20.4092,0.04317263,18.77928,0.006761775,17.91937,0.005009008,17.4868,0.004989661,17.20154,0.009798188
587724197746180260,1237649918971084961,27.57962,13.18795,0.1588676,0.135155,18.01412,5.082052,5.118989,4.717381,4.248137,3.716868,5.552471,5.245038,5.227353,5.065212,0,21.34402,0.1102911,19.714,0.01365257,18.71165,0.008849206,18.16901,0.007655909,17.83195,0.01891571
588848900453826656,1237648721771888933,189.8138,0.2963544,0.09018697,0.083505,6.426148,6.634375,6.325822,5.64311,6.949014,6.985555,8.140996,7.985632,7.511329,7.965766,0,21.23321,0.08130477,19.30873,0.009596253,18.38506,0.005793418,17.90308,0.00623311,17.58696,0.01647932
587724197746180271,1237649918971085019,27.60094,13.1545,0.1582318,0.161419,18.01412,7.720512,9.036939,7.374732,7.141559,17.21124,6.786127,7.047493,6.203391,5.534924,0,22.0477,0.2016467,20.20232,0.01962357,19.06717,0.01143798,18.5064,0.009786613,18.15024,0.02446554
587724197747490982,1237649918972395671,30.59881,12.78827,0.08593909,0.112923,11.914,9.562464,9.121713,8.24649,8.24558,12.65031,10.70684,10.6205,10.0925,9.345357,0,20.18595,0.05888349,18.85448,0.007807304,18.09342,0.005233397,17.51413,0.0041923,17.21869,0.01201732
587724198282592391,1237649919507497108,26.43109,13.60676,0.080861,0.095088,5.527762,3.899075,3.826627,3.865347,3.83634,5.816344,4.648212,4.67594,4.609083,4.224596,0,20.88734,0.06708024,19.04904,0.008592201,18.08287,0.005757902,17.63598,0.004833652,17.29798,0.01370761
587724198284689493,1237649919509594231,31.36901,13.25163,0.02591654,0.071442,33.95274,25.43443,25.86494,27.52794,23.76622,40.90607,35.67967,34.6015,35.19476,36.21906,0,19.5069,0.02262478,17.27552,0.0032099,16.16057,0.002046986,15.57465,0.001781697,15.07591,0.00323206
587725076062077206,1237650797286981912,130.6687,0.8966323,0.0971109,0.125778,3.517468,3.88339,4.00198,3.488223,3.447973,3.678536,5.262524,5.349562,5.040504,5.036792,0,20.92016,0.06950806,19.37682,0.01004117,18.50344,0.006300355,17.90715,0.006471117,17.61295,0.0156547
587724198812582029,1237649920037486771,10.3635,15.04955,0.06730905,0.084299,4.0932,4.686,4.802083,4.455695,4.500311,7.679915,5.901687,5.902167,5.670882,5.091625,0,20.22763,0.03414745,18.52578,0.005288925,17.67926,0.004386735,17.13762,0.003937,16.78786,0.009675276
587724198812582029,1237649920037486771,10.3635,15.04955,0.06731448,0.084299,4.0932,4.686,4.802083,4.455695,4.500311,7.679915,5.901687,5.902167,5.670882,5.091625,0,20.22763,0.03414745,18.52578,0.005288925,17.67926,0.004386735,17.13762,0.003937,16.78786,0.009675276
587724198812582029,1237649920037486771,10.3635,15.04955,0.067321,0.084299,4.0932,4.686,4.802083,4.455695,4.500311,7.679915,5.901687,5.902167,5.670882,5.091625,0,20.22763,0.03414745,18.52578,0.005288925,17.67926,0.004386735,17.13762,0.003937,16.78786,0.009675276
587724198812582029,1237649920037486771,10.3635,15.04955,0.06731699,0.084299,4.0932,4.686,4.802083,4.455695,4.500311,7.679915,5.901687,5.902167,5.670882,5.091625,0,20.22763,0.03414745,18.52578,0.005288925,17.67926,0.004386735,17.13762,0.003937,16.78786,0.009675276
587724198812582029,1237649920037486771,10.3635,15.04955,0.06732628,0.084299,4.0932,4.686,4.802083,4.455695,4.500311,7.679915,5.901687,5.902167,5.670882,5.091625,0,20.22763,0.03414745,18.52578,0.005288925,17.67926,0.004386735,17.13762,0.003937,16.78786,0.009675276
587724198812778719,1237649920037683469,10.85612,15.13357,0.08082097,0.089108,5.708739,4.587435,4.693293,4.404975,4.183022,6.015386,6.134471,6.027218,6.023117,5.579173,0,20.82302,0.05423126,18.80102,0.02069373,17.78881,0.04176496,17.26718,0.05665894,16.88486,0.00865005
587725469059055649,1237651190283960348,131.3841,50.84145,0.1183299,0.154271,2.969321,6.12161,6.675834,6.510163,5.98198,9.991362,6.743102,7.465323,7.589763,7.476261,0,21.52322,0.1135485,19.63243,0.01327207,18.63564,0.008780966,18.12505,0.007720165,17.77204,0.0154498
587724198819004549,1237649920043909254,25.4787,14.19253,0.09579913,0.080285,5.67699,8.092385,7.580549,6.951947,5.634292,4.172005,8.815973,9.25904,8.820479,7.723726,0,20.09686,0.03694433,18.61173,0.005789008,17.88518,0.005041467,17.45578,0.004284178,17.15728,0.01277487
587724199348731998,1237649920573636696,8.642138,15.43593,0.09304528,0.054506,3.435257,2.883755,2.882399,2.872707,2.751007,3.504614,3.336632,3.289756,3.358033,3.345091,0,20.31537,0.04235032,18.54509,0.006233785,17.7556,0.004544503,17.39554,0.004788031,17.13502,0.01078769
587724199348731998,1237649920573636696,8.642138,15.43593,0.09302478,0.054506,3.435257,2.883755,2.882399,2.872707,2.751007,3.504614,3.336632,3.289756,3.358033,3.345091,0,20.31537,0.04235032,18.54509,0.006233785,17.7556,0.004544503,17.39554,0.004788031,17.13502,0.01078769
587724199348731998,1237649920573636696,8.642138,15.43593,0.09301525,0.054506,3.435257,2.883755,2.882399,2.872707,2.751007,3.504614,3.336632,3.289756,3.358033,3.345091,0,20.31537,0.04235032,18.54509,0.006233785,17.7556,0.004544503,17.39554,0.004788031,17.13502,0.01078769
587724199349583971,1237649920574488755,10.71898,15.54633,0.1175463,0.162039,4.770776,5.169663,5.26414,4.978797,4.837131,5.616704,5.56252,5.787412,5.695595,5.609923,0,19.39311,0.02269878,18.19165,0.004399179,17.41731,0.003737442,16.91614,0.003604223,16.68778,0.007975618
587724199349583971,1237649920574488755,10.71898,15.54633,0.1175122,0.162039,4.770776,5.169663,5.26414,4.978797,4.837131,5.616704,5.56252,5.787412,5.695595,5.609923,0,19.39311,0.02269878,18.19165,0.004399179,17.41731,0.003737442,16.91614,0.003604223,16.68778,0.007975618
587724199349583971,1237649920574488755,10.71898,15.54633,0.1175646,0.162039,4.770776,5.169663,5.26414,4.978797,4.837131,5.616704,5.56252,5.787412,5.695595,5.609923,0,19.39311,0.02269878,18.19165,0.004399179,17.41731,0.003737442,16.91614,0.003604223,16.68778,0.007975618
587724199349583971,1237649920574488755,10.71898,15.54633,0.1175089,0.162039,4.770776,5.169663,5.26414,4.978797,4.837131,5.616704,5.56252,5.787412,5.695595,5.609923,0,19.39311,0.02269878,18.19165,0.004399179,17.41731,0.003737442,16.91614,0.003604223,16.68778,0.007975618
588848900965401007,1237648722283463138,132.0409,0.7081241,0.1098494,0.105265,6.585228,6.480474,6.448219,6.102746,5.82607,5.944571,6.019549,6.032122,6.210734,5.798666,0,20.99264,0.06982303,19.46069,0.01178844,18.59322,0.00789208,18.14124,0.00822141,17.80552,0.01621278
587724199349583971,1237649920574488755,10.71898,15.54633,0.117537,0.162039,4.770776,5.169663,5.26414,4.978797,4.837131,5.616704,5.56252,5.787412,5.695595,5.609923,0,19.39311,0.02269878,18.19165,0.004399179,17.41731,0.003737442,16.91614,0.003604223,16.68778,0.007975618
587725469594550445,1237651190819455146,127.669,48.79974,0.04903076,0.052951,5.22829,5.708857,5.22228,5.193142,4.992272,5.096342,5.944671,5.602456,5.775653,5.038363,0,20.8284,0.06826691,18.97185,0.008426482,18.04509,0.004939867,17.61707,0.004875025,17.31336,0.0137251
587725469595402324,1237651190820307034,129.8049,50.16531,0.1256476,0.169652,5.533412,4.742315,4.23687,4.491805,3.786884,4.916025,5.933079,5.663855,5.666787,5.775372,0,21.24093,0.09932151,19.35254,0.01279919,18.10389,0.01419589,17.70891,0.01131487,17.28439,0.01357186
587724199350042746,1237649920574947350,11.70798,15.5116,0.1145514,0.204521,2.287477,0.629859,5.040475,3.704691,0.6067969,2.053779,0.5370717,4.96879,3.845598,0.5030728,0,21.1664,0.07669377,19.52214,0.00989885,18.48629,0.008215154,18.00146,0.0105627,17.56932,0.01236439
588848900966121483,1237648722284183563,133.5948,0.7968673,0.109277,0.095588,4.825296,5.008746,5.215786,5.191165,4.910151,4.025578,5.002261,5.342399,5.319718,5.166626,0,21.01173,0.06855289,19.15302,0.009521895,18.23297,0.006184713,17.7528,0.006212392,17.3853,0.01386341
587724199350042746,1237649920574947350,11.70798,15.5116,0.1145379,0.204521,2.287477,0.629859,5.040475,3.704691,0.6067969,2.053779,0.5370717,4.96879,3.845598,0.5030728,0,21.1664,0.07669377,19.52214,0.00989885,18.48629,0.008215154,18.00146,0.0105627,17.56932,0.01236439
587724199350042746,1237649920574947350,11.70798,15.5116,0.1144842,0.204521,2.287477,0.629859,5.040475,3.704691,0.6067969,2.053779,0.5370717,4.96879,3.845598,0.5030728,0,21.1664,0.07669377,19.52214,0.00989885,18.48629,0.008215154,18.00146,0.0105627,17.56932,0.01236439
587724199351877780,1237649920576782559,16.03329,15.16701,0.08897402,0.141253,7.065877,7.497015,6.877173,6.688454,6.528471,7.038026,7.909681,7.687123,8.252662,8.238603,0,20.11049,0.03275935,19.05913,0.007581333,18.31178,0.005685212,17.86763,0.006582637,17.5819,0.01273228
587724199355744342,1237649920580649042,25.18151,14.70152,0.1154276,0.126241,9.747365,10.05444,10.0122,9.671589,9.054204,8.718074,9.644564,9.425064,9.48321,7.846648,0,21.06193,0.07807445,19.42566,0.01121242,18.47206,0.007258751,17.97684,0.00714133,17.66149,0.01354685
587724199357513831,1237649920582418540,29.35769,14.27659,0.05087622,0.085338,6.719926,3.646086,3.406653,3.266382,3.26743,5.599796,4.403352,4.308871,4.22782,4.163481,0,20.37988,0.04643128,18.65157,0.006012641,17.73696,0.004581932,17.27015,0.004537128,16.91151,0.008301254
587724199886717110,1237649921111621853,11.31198,15.78171,0.07755681,0.059718,3.589624,4.683843,4.641615,4.415581,4.536536,2.909185,5.670158,5.793075,5.543784,5.838929,0,20.79035,0.04879427,19.02306,0.008235435,18.10052,0.005634985,17.6624,0.005630841,17.37783,0.01327482
587724199886717110,1237649921111621853,11.31198,15.78171,0.07754971,0.059718,3.589624,4.683843,4.641615,4.415581,4.536536,2.909185,5.670158,5.793075,5.543784,5.838929,0,20.79035,0.04879427,19.02306,0.008235435,18.10052,0.005634985,17.6624,0.005630841,17.37783,0.01327482
587724199886717110,1237649921111621853,11.31198,15.78171,0.07756213,0.059718,3.589624,4.683843,4.641615,4.415581,4.536536,2.909185,5.670158,5.793075,5.543784,5.838929,0,20.79035,0.04879427,19.02306,0.008235435,18.10052,0.005634985,17.6624,0.005630841,17.37783,0.01327482
588848900973461711,1237648722291523787,150.483,0.6298551,0.08547033,0.081904,5.152665,2.982037,2.849402,2.804288,3.018006,4.728633,3.184156,3.266846,3.141129,3.528055,0,21.00956,0.07221536,19.47147,0.0117185,18.68095,0.006986895,18.21367,0.00673302,17.94534,0.02034872
587724199893794984,1237649921118699660,27.97049,14.89518,0.1346643,0.129769,27.9206,4.59239,4.675332,4.702395,3.360858,8.506618,5.207363,5.523583,5.697304,5.918308,0,21.62681,0.1360085,19.7254,0.01332683,18.65692,0.008270849,18.15662,0.006900878,17.84526,0.0173464
587724199893794989,1237649921118699667,27.98137,14.85283,0.08404417,0.102822,9.952163,8.607826,8.136084,7.799015,7.602905,11.41829,9.706373,9.065242,9.098964,8.506902,0,21.02802,0.0825046,19.14605,0.008981988,18.16433,0.005958425,17.66487,0.005732203,17.32296,0.01204814
587725470132142203,1237651191357046885,128.7976,50.28118,0.09683183,0.092244,18.01537,5.049906,4.628047,4.378636,4.267489,5.871548,6.021513,5.599347,5.472853,5.537176,0,21.23171,0.1002114,19.01582,0.008959666,18.11161,0.006002837,17.59038,0.005287018,17.25417,0.01373673
588848900976803998,1237648722294866068,158.011,0.8371999,0.09934915,0.095226,6.645848,6.546717,6.081251,6.018597,5.820684,6.648573,6.885451,6.394458,6.292438,6.0709,0,20.94158,0.06454483,19.05155,0.008291855,18.02639,0.00531707,17.552,0.005281747,17.19247,0.009985855
587725470132273277,1237651191357178024,129.2885,50.50869,0.1620992,0.170478,6.91411,6.580145,6.535733,5.6566,5.391131,6.52749,6.543505,5.332524,5.313187,4.825269,0,21.76233,0.15724,19.90972,0.01598072,18.75832,0.009348853,18.30235,0.008561336,17.96712,0.02391968
588848900977917962,1237648722295980041,160.5334,0.8020957,0.1646835,0.146483,4.223958,4.378136,4.263909,4.556988,3.963033,3.349621,4.578871,4.719147,4.969843,3.786768,0,20.87094,0.9514843,19.51724,0.5071579,18.77278,0.3091844,18.37859,0.2838714,18.15001,0.2194676
588848900978835600,1237648722296897647,162.6308,0.7606017,0.09639147,0.107509,15.13202,10.93919,11.25073,10.31927,9.756843,16.31992,10.55661,10.11724,10.10388,8.376495,0,21.27688,0.08299071,19.72363,0.01140377,18.80406,0.007786984,18.26066,0.008604476,17.9408,0.01694372
587724233180446898,1237649954405351691,23.98261,14.59155,0.07187453,0.085812,16.47162,4.589802,4.728019,4.150967,4.135329,7.643793,7.071827,6.791814,6.545452,6.612203,0,19.95117,0.03290102,18.42312,0.005913344,17.62718,0.004369059,17.11338,0.004889141,16.78008,0.009302336
587724233180446898,1237649954405351691,23.98261,14.59155,0.07189279,0.085812,16.47162,4.589802,4.728019,4.150967,4.135329,7.643793,7.071827,6.791814,6.545452,6.612203,0,19.95117,0.03290102,18.42312,0.005913344,17.62718,0.004369059,17.11338,0.004889141,16.78008,0.009302336
587724233182740638,1237649954407645334,29.30036,14.03562,0.080918,0.090365,8.014274,7.909587,7.176237,6.48601,6.340012,8.845425,7.774509,7.490138,7.171452,6.355675,0,20.82168,0.06325291,19.029,0.007244577,18.08615,0.005919172,17.61683,0.005829668,17.29051,0.01611332
587724240158130317,1237649961383035030,53.90901,-7.616375,0.07798377,0.045639,4.119902,5.130247,4.935557,4.720773,4.425726,4.55723,6.813483,6.652761,6.525014,6.523989,0,20.32119,0.0434818,18.64149,0.007064838,17.88943,0.005469286,17.46678,0.005531948,17.13736,0.01323411
587724240160292994,1237649961385197683,58.70677,-6.861662,0.1242904,0.138247,18.02798,4.710009,4.450881,4.270041,4.255258,6.364514,6.135812,6.129736,5.690349,5.339147,0,20.96386,0.07298976,19.50095,0.01216045,18.65942,0.008912824,18.13909,0.006829352,17.81869,0.02187095
587724240161276196,1237649961386180958,61.06218,-6.56747,0.3262214,0.359519,2.309855,1.969581,2.107988,2.788471,1.959216,1.708788,1.696037,3.06433,3.04569,2.846047,0,22.29264,0.2451768,21.63204,0.06568769,20.37679,0.03454956,20.17872,0.03182249,19.58216,0.09857653
588848900980211889,1237648722298273964,165.9007,0.7697875,0.09574383,0.107226,9.191891,7.207647,6.65806,6.414277,6.007989,8.484418,7.0874,6.857927,6.787518,6.504092,0,20.84816,0.05548096,19.08672,0.008268569,18.13384,0.00561107,17.68188,0.005724389,17.35092,0.01279499
587724240162128086,1237649961387033075,63.02274,-6.277268,0.3207073,0.357273,11.30591,5.345925,5.706437,5.003914,4.379215,10.119,3.473379,4.482598,3.813693,5.804371,0,22.57561,0.3129081,21.46853,0.05791643,19.97368,0.02456783,19.49025,0.01946945,19.11928,0.06479809
587724240162128086,1237649961387033075,63.02274,-6.277268,0.3208875,0.357273,11.30591,5.345925,5.706437,5.003914,4.379215,10.119,3.473379,4.482598,3.813693,5.804371,0,22.57561,0.3129081,21.46853,0.05791643,19.97368,0.02456783,19.49025,0.01946945,19.11928,0.06479809
587724240697688258,1237649961922593052,59.85456,-6.354912,0.3428674,0.347054,2.359645,2.719146,2.152773,2.116697,2.072866,1.026408,3.099864,2.427533,2.173254,1.936556,0,22.28159,0.2791691,21.46903,0.06158948,20.29843,0.03288889,19.76712,0.03007332,19.29967,0.07642434
587724240698409180,1237649961923313947,61.62515,-6.159959,0.304894,0.422187,11.30478,4.626208,5.137858,3.812264,10.37747,1.074479,2.821067,4.729573,3.512056,4.690849,0,22.09027,0.2359736,21.62839,0.06472526,20.42443,0.03654811,19.9323,0.03487334,19.416,0.08652369
587724241231413516,1237649962456318209,52.65491,-6.910809,0.3197184,0.342827,2.363887,2.53732,2.421581,2.282944,2.60891,1.553098,2.665477,2.786455,2.703304,3.419161,0,21.53566,0.1313888,20.62553,0.02742883,19.66925,0.01911573,19.3556,0.02215609,18.89589,0.06040772
587725470669930690,1237651191894835389,130.6932,52.12294,0.1242661,0.144556,18.02025,6.39011,5.996789,5.163851,6.351478,4.692328,7.481617,6.627094,7.045228,7.983976,0,21.329,0.1066493,19.51679,0.01240885,18.49826,0.007702631,18.00387,0.007279268,17.66324,0.01332568
